,symbol,date,time,recv_time,prev_close,open,last_prc,volume,high_limited,low_limited,ask_prc1,bid_prc1,ask_vol1,bid_vol1,fill,index_Resource,Time,t_volume,outlier,middle,acc_weight_price,stop
6292,000016.SH,20231201.0,141100000,141100203.0,2365.9962,2362.6263,2353.0683,2195303400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141100000.0,468000,0,2353.0683,2347.38,0
6293,000016.SH,20231201.0,141103000,141103195.0,2365.9962,2362.6263,2352.8402,2195549300.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141103000.0,245900,0,2352.8402,2347.39,0
6294,000016.SH,20231201.0,141104000,141104243.0,2365.9962,2362.6263,2352.8402,2195549300.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141104000.0,0,0,2352.8402,2347.39,0
6295,000016.SH,20231201.0,141106000,141106109.0,2365.9962,2362.6263,2353.1594,2195904900.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141106000.0,355600,0,2353.1594,2347.39,0
6296,000016.SH,20231201.0,141109000,141109115.0,2365.9962,2362.6263,2353.4857,2196691400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141109000.0,786500,0,2353.4857,2347.39,0
6297,000016.SH,20231201.0,141112000,141112139.0,2365.9962,2362.6263,2353.792,2198248400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141112000.0,1557000,0,2353.792,2347.39,0
6298,000016.SH,20231201.0,141115000,141115149.0,2365.9962,2362.6263,2353.7414,2199436400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141115000.0,1188000,0,2353.7414,2347.4,0
6299,000016.SH,20231201.0,141118000,141118139.0,2365.9962,2362.6263,2353.7638,2200002000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141118000.0,565600,0,2353.7638,2347.4,0
6300,000016.SH,20231201.0,141121000,141121177.0,2365.9962,2362.6263,2353.9515,2200955900.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141121000.0,953900,0,2353.9515,2347.4,0
6301,000016.SH,20231201.0,141124000,141124174.0,2365.9962,2362.6263,2354.135,2201754600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141124000.0,798700,0,2354.135,2347.4,0
6302,000016.SH,20231201.0,141127000,141127210.0,2365.9962,2362.6263,2354.2669,2202381600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141127000.0,627000,0,2354.2669,2347.41,0
6303,000016.SH,20231201.0,141130000,141130201.0,2365.9962,2362.6263,2354.09,2202636500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141130000.0,254900,0,2354.09,2347.41,0
6304,000016.SH,20231201.0,141133000,141133203.0,2365.9962,2362.6263,2354.1182,2202952200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141133000.0,315700,0,2354.1182,2347.41,0
6305,000016.SH,20231201.0,141134000,141134228.0,2365.9962,2362.6263,2354.1182,2202952200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141134000.0,0,0,2354.1182,2347.41,0
6306,000016.SH,20231201.0,141136000,141136113.0,2365.9962,2362.6263,2354.0279,2203220500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141136000.0,268300,0,2354.0279,2347.41,0
6307,000016.SH,20231201.0,141139000,141139139.0,2365.9962,2362.6263,2354.5179,2203698200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141139000.0,477700,0,2354.5179,2347.41,0
6308,000016.SH,20231201.0,141142000,141142148.0,2365.9962,2362.6263,2354.5254,2204296100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141142000.0,597900,0,2354.5254,2347.41,0
6309,000016.SH,20231201.0,141145000,141145141.0,2365.9962,2362.6263,2354.7864,2204720400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141145000.0,424300,0,2354.7864,2347.41,0
6310,000016.SH,20231201.0,141148000,141148171.0,2365.9962,2362.6263,2354.2952,2205307700.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141148000.0,587300,0,2354.2952,2347.41,0
6311,000016.SH,20231201.0,141151000,141151178.0,2365.9962,2362.6263,2354.3722,2205642200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141151000.0,334500,0,2354.3722,2347.42,0
6312,000016.SH,20231201.0,141154000,141154177.0,2365.9962,2362.6263,2354.385,2206115200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141154000.0,473000,0,2354.385,2347.42,0
6313,000016.SH,20231201.0,141157000,141157202.0,2365.9962,2362.6263,2354.6751,2206500400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141157000.0,385200,0,2354.6751,2347.42,0
6314,000016.SH,20231201.0,141200000,141200210.0,2365.9962,2362.6263,2354.6273,2206845700.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141200000.0,345300,0,2354.6273,2347.42,0
6315,000016.SH,20231201.0,141203000,141203118.0,2365.9962,2362.6263,2354.4512,2207263700.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141203000.0,418000,0,2354.4512,2347.42,0
6316,000016.SH,20231201.0,141204000,141204235.0,2365.9962,2362.6263,2354.4512,2207263700.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141204000.0,0,0,2354.4512,2347.42,0
6317,000016.SH,20231201.0,141206000,141206113.0,2365.9962,2362.6263,2354.1992,2207479400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141206000.0,215700,0,2354.1992,2347.42,0
6318,000016.SH,20231201.0,141209000,141209153.0,2365.9962,2362.6263,2354.6321,2207904600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141209000.0,425200,0,2354.6321,2347.42,0
6319,000016.SH,20231201.0,141212000,141212140.0,2365.9962,2362.6263,2354.1864,2208407100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141212000.0,502500,0,2354.1864,2347.42,0
6320,000016.SH,20231201.0,141215000,141215171.0,2365.9962,2362.6263,2354.2569,2208768600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141215000.0,361500,0,2354.2569,2347.43,0
6321,000016.SH,20231201.0,141218000,141218203.0,2365.9962,2362.6263,2354.1715,2209382300.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141218000.0,613700,0,2354.1715,2347.43,0
6322,000016.SH,20231201.0,141221000,141221233.0,2365.9962,2362.6263,2354.0529,2209682000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141221000.0,299700,0,2354.0529,2347.43,0
6323,000016.SH,20231201.0,141224000,141224115.0,2365.9962,2362.6263,2354.3222,2209976100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141224000.0,294100,0,2354.3222,2347.43,0
6324,000016.SH,20231201.0,141227000,141227148.0,2365.9962,2362.6263,2354.017,2210344000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141227000.0,367900,0,2354.017,2347.43,0
6325,000016.SH,20231201.0,141230000,141230148.0,2365.9962,2362.6263,2353.9942,2211005800.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141230000.0,661800,0,2353.9942,2347.43,0
6326,000016.SH,20231201.0,141233000,141233146.0,2365.9962,2362.6263,2353.5582,2211304300.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141233000.0,298500,0,2353.5582,2347.43,0
6327,000016.SH,20231201.0,141234000,141234226.0,2365.9962,2362.6263,2353.5582,2211304300.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141234000.0,0,0,2353.5582,2347.43,0
6328,000016.SH,20231201.0,141236000,141236177.0,2365.9962,2362.6263,2354.397,2211529000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141236000.0,224700,0,2354.397,2347.43,0
6329,000016.SH,20231201.0,141239000,141239172.0,2365.9962,2362.6263,2354.0843,2211743500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141239000.0,214500,0,2354.0843,2347.43,0
6330,000016.SH,20231201.0,141242000,141242202.0,2365.9962,2362.6263,2354.1126,2212177500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141242000.0,434000,0,2354.1126,2347.44,0
6331,000016.SH,20231201.0,141245000,141245215.0,2365.9962,2362.6263,2354.4055,2212646200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141245000.0,468700,0,2354.4055,2347.44,0
6332,000016.SH,20231201.0,141248000,141248212.0,2365.9962,2362.6263,2354.5468,2212846000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141248000.0,199800,0,2354.5468,2347.44,0
6333,000016.SH,20231201.0,141251000,141251120.0,2365.9962,2362.6263,2354.0432,2213633400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141251000.0,787400,0,2354.0432,2347.44,0
6334,000016.SH,20231201.0,141254000,141254117.0,2365.9962,2362.6263,2354.6162,2213937800.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141254000.0,304400,0,2354.6162,2347.44,0
6335,000016.SH,20231201.0,141257000,141257151.0,2365.9962,2362.6263,2354.411,2214443300.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141257000.0,505500,0,2354.411,2347.44,0
6336,000016.SH,20231201.0,141300000,141300148.0,2365.9962,2362.6263,2354.3306,2214754800.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141300000.0,311500,0,2354.3306,2347.44,0
6337,000016.SH,20231201.0,141303000,141303181.0,2365.9962,2362.6263,2354.4009,2215073000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141303000.0,318200,0,2354.4009,2347.44,0
6338,000016.SH,20231201.0,141304000,141304231.0,2365.9962,2362.6263,2354.4009,2215073000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141304000.0,0,0,2354.4009,2347.44,0
6339,000016.SH,20231201.0,141306000,141306180.0,2365.9962,2362.6263,2354.4678,2215720400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141306000.0,647400,0,2354.4678,2347.45,0
6340,000016.SH,20231201.0,141309000,141309180.0,2365.9962,2362.6263,2354.5613,2216061600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141309000.0,341200,0,2354.5613,2347.45,0
6341,000016.SH,20231201.0,141312000,141312211.0,2365.9962,2362.6263,2354.3757,2216879500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141312000.0,817900,0,2354.3757,2347.45,0
6342,000016.SH,20231201.0,141315000,141315208.0,2365.9962,2362.6263,2354.2247,2217373500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141315000.0,494000,0,2354.2247,2347.45,0
6343,000016.SH,20231201.0,141318000,141318118.0,2365.9962,2362.6263,2354.5572,2217955200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141318000.0,581700,0,2354.5572,2347.45,0
6344,000016.SH,20231201.0,141321000,141321118.0,2365.9962,2362.6263,2354.3656,2218300100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141321000.0,344900,0,2354.3656,2347.45,0
6345,000016.SH,20231201.0,141324000,141324151.0,2365.9962,2362.6263,2354.2989,2218907900.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141324000.0,607800,0,2354.2989,2347.46,0
6346,000016.SH,20231201.0,141327000,141327147.0,2365.9962,2362.6263,2353.6069,2219541100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141327000.0,633200,0,2353.6069,2347.46,0
6347,000016.SH,20231201.0,141330000,141330157.0,2365.9962,2362.6263,2354.3703,2220022400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141330000.0,481300,0,2354.3703,2347.46,0
6348,000016.SH,20231201.0,141333000,141333185.0,2365.9962,2362.6263,2353.823,2220729200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141333000.0,706800,0,2353.823,2347.46,0
6349,000016.SH,20231201.0,141334000,141334233.0,2365.9962,2362.6263,2353.823,2220729200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141334000.0,0,0,2353.823,2347.46,0
6350,000016.SH,20231201.0,141336000,141336182.0,2365.9962,2362.6263,2354.2599,2221095300.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141336000.0,366100,0,2354.2599,2347.46,0
6351,000016.SH,20231201.0,141339000,141339207.0,2365.9962,2362.6263,2353.8848,2222433700.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141339000.0,1338400,0,2353.8848,2347.47,0
6352,000016.SH,20231201.0,141342000,141342209.0,2365.9962,2362.6263,2353.8193,2222821300.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141342000.0,387600,0,2353.8193,2347.47,0
6353,000016.SH,20231201.0,141345000,141345210.0,2365.9962,2362.6263,2353.6572,2223033400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141345000.0,212100,0,2353.6572,2347.47,0
6354,000016.SH,20231201.0,141348000,141348122.0,2365.9962,2362.6263,2353.5276,2223250200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141348000.0,216800,0,2353.5276,2347.47,0
6355,000016.SH,20231201.0,141351000,141351156.0,2365.9962,2362.6263,2353.613,2223669900.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141351000.0,419700,0,2353.613,2347.47,0
6356,000016.SH,20231201.0,141354000,141354145.0,2365.9962,2362.6263,2354.2026,2224140400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141354000.0,470500,0,2354.2026,2347.47,0
6357,000016.SH,20231201.0,141357000,141357185.0,2365.9962,2362.6263,2353.7241,2225587500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141357000.0,1447100,0,2353.7241,2347.48,0
6358,000016.SH,20231201.0,141400000,141400220.0,2365.9962,2362.6263,2353.4153,2226017100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141400000.0,429600,0,2353.4153,2347.48,0
6359,000016.SH,20231201.0,141403000,141403102.0,2365.9962,2362.6263,2353.3678,2226278500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141403000.0,261400,0,2353.3678,2347.48,0
6360,000016.SH,20231201.0,141404000,141404231.0,2365.9962,2362.6263,2353.3678,2226278500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141404000.0,0,0,2353.3678,2347.48,0
6361,000016.SH,20231201.0,141406000,141406120.0,2365.9962,2362.6263,2353.2163,2226654700.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141406000.0,376200,0,2353.2163,2347.48,0
6362,000016.SH,20231201.0,141409000,141409120.0,2365.9962,2362.6263,2353.5782,2226983800.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141409000.0,329100,0,2353.5782,2347.48,0
6363,000016.SH,20231201.0,141412000,141412140.0,2365.9962,2362.6263,2353.2899,2227355500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141412000.0,371700,0,2353.2899,2347.48,0
6364,000016.SH,20231201.0,141415000,141415141.0,2365.9962,2362.6263,2352.8383,2227635300.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141415000.0,279800,0,2352.8383,2347.48,0
6365,000016.SH,20231201.0,141418000,141418174.0,2365.9962,2362.6263,2352.8471,2227968000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141418000.0,332700,0,2352.8471,2347.48,0
6366,000016.SH,20231201.0,141421000,141421176.0,2365.9962,2362.6263,2353.3236,2228589100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141421000.0,621100,0,2353.3236,2347.48,0
6367,000016.SH,20231201.0,141424000,141424201.0,2365.9962,2362.6263,2352.926,2228902400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141424000.0,313300,0,2352.926,2347.48,0
6368,000016.SH,20231201.0,141427000,141427207.0,2365.9962,2362.6263,2352.6324,2229102500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141427000.0,200100,0,2352.6324,2347.49,0
6369,000016.SH,20231201.0,141430000,141430200.0,2365.9962,2362.6263,2353.0571,2229339100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141430000.0,236600,0,2353.0571,2347.49,0
6370,000016.SH,20231201.0,141433000,141433114.0,2365.9962,2362.6263,2353.3271,2229829000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141433000.0,489900,0,2353.3271,2347.49,0
6371,000016.SH,20231201.0,141434000,141434240.0,2365.9962,2362.6263,2353.3271,2229829000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141434000.0,0,0,2353.3271,2347.49,0
6372,000016.SH,20231201.0,141436000,141436115.0,2365.9962,2362.6263,2353.1114,2230317200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141436000.0,488200,0,2353.1114,2347.49,0
6373,000016.SH,20231201.0,141439000,141439139.0,2365.9962,2362.6263,2353.3226,2230582000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141439000.0,264800,0,2353.3226,2347.49,0
6374,000016.SH,20231201.0,141442000,141442151.0,2365.9962,2362.6263,2352.9931,2230927000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141442000.0,345000,0,2352.9931,2347.49,0
6375,000016.SH,20231201.0,141445000,141445171.0,2365.9962,2362.6263,2352.9629,2231334900.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141445000.0,407900,0,2352.9629,2347.49,0
6376,000016.SH,20231201.0,141448000,141448173.0,2365.9962,2362.6263,2352.8825,2231549500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141448000.0,214600,0,2352.8825,2347.49,0
6377,000016.SH,20231201.0,141451000,141451174.0,2365.9962,2362.6263,2353.5654,2232503000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141451000.0,953500,0,2353.5654,2347.49,0
6378,000016.SH,20231201.0,141454000,141454205.0,2365.9962,2362.6263,2353.2717,2233207000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141454000.0,704000,0,2353.2717,2347.5,0
6379,000016.SH,20231201.0,141457000,141457212.0,2365.9962,2362.6263,2353.0067,2233501400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141457000.0,294400,0,2353.0067,2347.5,0
6380,000016.SH,20231201.0,141500000,141500213.0,2365.9962,2362.6263,2352.9937,2233686600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141500000.0,185200,0,2352.9937,2347.5,0
6381,000016.SH,20231201.0,141503000,141503121.0,2365.9962,2362.6263,2352.9007,2233956000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141503000.0,269400,0,2352.9007,2347.5,0
6382,000016.SH,20231201.0,141504000,141504230.0,2365.9962,2362.6263,2352.9007,2233956000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141504000.0,0,0,2352.9007,2347.5,0
6383,000016.SH,20231201.0,141506000,141506116.0,2365.9962,2362.6263,2353.1056,2234176000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141506000.0,220000,0,2353.1056,2347.5,0
6384,000016.SH,20231201.0,141509000,141509144.0,2365.9962,2362.6263,2353.1796,2234687700.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141509000.0,511700,0,2353.1796,2347.5,0
6385,000016.SH,20231201.0,141512000,141512142.0,2365.9962,2362.6263,2353.3195,2235010200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141512000.0,322500,0,2353.3195,2347.5,0
6386,000016.SH,20231201.0,141515000,141515142.0,2365.9962,2362.6263,2353.2302,2235371400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141515000.0,361200,0,2353.2302,2347.5,0
6387,000016.SH,20231201.0,141518000,141518179.0,2365.9962,2362.6263,2353.1546,2235569900.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141518000.0,198500,0,2353.1546,2347.5,0
6388,000016.SH,20231201.0,141521000,141521173.0,2365.9962,2362.6263,2353.0655,2235750900.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141521000.0,181000,0,2353.0655,2347.5,0
6389,000016.SH,20231201.0,141524000,141524172.0,2365.9962,2362.6263,2353.2469,2235938600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141524000.0,187700,0,2353.2469,2347.5,0
6390,000016.SH,20231201.0,141527000,141527207.0,2365.9962,2362.6263,2353.3228,2236226700.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141527000.0,288100,0,2353.3228,2347.5,0
6391,000016.SH,20231201.0,141530000,141530214.0,2365.9962,2362.6263,2352.9819,2236484900.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141530000.0,258200,0,2352.9819,2347.5,0
6392,000016.SH,20231201.0,141533000,141533203.0,2365.9962,2362.6263,2353.1294,2236934900.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141533000.0,450000,0,2353.1294,2347.51,0
6393,000016.SH,20231201.0,141534000,141534241.0,2365.9962,2362.6263,2353.1294,2236934900.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141534000.0,0,0,2353.1294,2347.51,0
6394,000016.SH,20231201.0,141536000,141536124.0,2365.9962,2362.6263,2353.0243,2237134600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141536000.0,199700,0,2353.0243,2347.51,0
6395,000016.SH,20231201.0,141539000,141539113.0,2365.9962,2362.6263,2352.725,2238009500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141539000.0,874900,0,2352.725,2347.51,0
6396,000016.SH,20231201.0,141542000,141542150.0,2365.9962,2362.6263,2352.6356,2238393600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141542000.0,384100,0,2352.6356,2347.51,0
6397,000016.SH,20231201.0,141545000,141545144.0,2365.9962,2362.6263,2352.8417,2238612600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141545000.0,219000,0,2352.8417,2347.51,0
6398,000016.SH,20231201.0,141548000,141548146.0,2365.9962,2362.6263,2352.4629,2238820800.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141548000.0,208200,0,2352.4629,2347.51,0
6399,000016.SH,20231201.0,141551000,141551175.0,2365.9962,2362.6263,2352.0984,2239000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141551000.0,179200,0,2352.0984,2347.51,0
6400,000016.SH,20231201.0,141554000,141554177.0,2365.9962,2362.6263,2352.1884,2239222800.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141554000.0,222800,0,2352.1884,2347.51,0
6401,000016.SH,20231201.0,141557000,141557178.0,2365.9962,2362.6263,2352.1747,2239408000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141557000.0,185200,0,2352.1747,2347.51,0
6402,000016.SH,20231201.0,141600000,141600210.0,2365.9962,2362.6263,2352.1483,2239634100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141600000.0,226100,0,2352.1483,2347.51,0
6403,000016.SH,20231201.0,141603000,141603205.0,2365.9962,2362.6263,2351.7664,2239890800.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141603000.0,256700,0,2351.7664,2347.51,0
6404,000016.SH,20231201.0,141604000,141604229.0,2365.9962,2362.6263,2351.7664,2239890800.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141604000.0,0,0,2351.7664,2347.51,0
6405,000016.SH,20231201.0,141606000,141606211.0,2365.9962,2362.6263,2351.6756,2240075900.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141606000.0,185100,0,2351.6756,2347.51,0
6406,000016.SH,20231201.0,141609000,141609115.0,2365.9962,2362.6263,2351.6597,2240298600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141609000.0,222700,0,2351.6597,2347.51,0
6407,000016.SH,20231201.0,141612000,141612121.0,2365.9962,2362.6263,2351.7598,2240516200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141612000.0,217600,0,2351.7598,2347.51,0
6408,000016.SH,20231201.0,141615000,141615154.0,2365.9962,2362.6263,2351.9936,2241945900.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141615000.0,1429700,0,2351.9936,2347.52,0
6409,000016.SH,20231201.0,141618000,141618153.0,2365.9962,2362.6263,2351.3069,2242539600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141618000.0,593700,0,2351.3069,2347.52,0
6410,000016.SH,20231201.0,141621000,141621146.0,2365.9962,2362.6263,2351.2992,2242971800.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141621000.0,432200,0,2351.2992,2347.52,0
6411,000016.SH,20231201.0,141624000,141624181.0,2365.9962,2362.6263,2351.2172,2243156300.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141624000.0,184500,0,2351.2172,2347.52,0
6412,000016.SH,20231201.0,141627000,141627181.0,2365.9962,2362.6263,2351.5684,2243813200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141627000.0,656900,0,2351.5684,2347.52,0
6413,000016.SH,20231201.0,141630000,141630187.0,2365.9962,2362.6263,2351.4941,2244786500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141630000.0,973300,0,2351.4941,2347.52,0
6414,000016.SH,20231201.0,141633000,141633209.0,2365.9962,2362.6263,2351.2473,2245074800.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141633000.0,288300,0,2351.2473,2347.52,0
6415,000016.SH,20231201.0,141634000,141634228.0,2365.9962,2362.6263,2351.2473,2245074800.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141634000.0,0,0,2351.2473,2347.52,0
6416,000016.SH,20231201.0,141636000,141636215.0,2365.9962,2362.6263,2351.0332,2245841100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141636000.0,766300,0,2351.0332,2347.52,0
6417,000016.SH,20231201.0,141639000,141639218.0,2365.9962,2362.6263,2351.1347,2246236400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141639000.0,395300,0,2351.1347,2347.52,0
6418,000016.SH,20231201.0,141642000,141642122.0,2365.9962,2362.6263,2350.8915,2246856300.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141642000.0,619900,0,2350.8915,2347.52,0
6419,000016.SH,20231201.0,141645000,141645128.0,2365.9962,2362.6263,2350.5611,2247329500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141645000.0,473200,0,2350.5611,2347.52,0
6420,000016.SH,20231201.0,141648000,141648150.0,2365.9962,2362.6263,2350.7837,2247670600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141648000.0,341100,0,2350.7837,2347.52,0
6421,000016.SH,20231201.0,141651000,141651153.0,2365.9962,2362.6263,2350.5446,2247981300.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141651000.0,310700,0,2350.5446,2347.53,0
6422,000016.SH,20231201.0,141654000,141654154.0,2365.9962,2362.6263,2350.4069,2248193700.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141654000.0,212400,0,2350.4069,2347.53,0
6423,000016.SH,20231201.0,141657000,141657178.0,2365.9962,2362.6263,2350.3941,2248626400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141657000.0,432700,0,2350.3941,2347.53,0
6424,000016.SH,20231201.0,141700000,141700184.0,2365.9962,2362.6263,2350.4577,2248885400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141700000.0,259000,0,2350.4577,2347.53,0
6425,000016.SH,20231201.0,141703000,141703178.0,2365.9962,2362.6263,2350.3987,2249409700.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141703000.0,524300,0,2350.3987,2347.53,0
6426,000016.SH,20231201.0,141704000,141704240.0,2365.9962,2362.6263,2350.3987,2249409700.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141704000.0,0,0,2350.3987,2347.53,0
6427,000016.SH,20231201.0,141706000,141706213.0,2365.9962,2362.6263,2350.1624,2249983100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,141706000.0,573400,0,2350.1624,2347.53,0
